Id,Date,CDs,Price
1259,1998-06-10,6,91.92
126,1997-01-07,2,34.98
1260,1997-02-16,1,11.77
1261,1997-02-16,1,14.79
1261,1997-07-05,1,13.77
1262,1997-02-16,2,46.36
1262,1997-02-22,2,26.66
1262,1997-04-06,3,52.9
1262,1997-05-05,1,25.77
1262,1997-06-15,10,158.44
1262,1997-07-20,1,59.99
1262,1997-08-10,2,119.98
1263,1997-02-16,1,15.36
1264,1997-02-16,1,11.77
1264,1997-05-03,1,11.97
1264,1997-07-16,1,13.97
1264,1997-12-28,2,27.98
1264,1998-01-26,1,13.99
1264,1998-04-09,1,14.49
1265,1997-02-17,4,66.96
1265,1997-06-27,2,30.6
1265,1997-10-03,2,30.6
1266,1997-02-17,2,30.72
1266,1997-02-18,1,6.79
1267,1997-02-17,2,33.4
1268,1997-02-17,2,23.94
1268,1997-03-09,1,8.78
1269,1997-02-17,1,13.97
1269,1997-02-22,1,14.96
127,1997-01-07,3,28.37
1270,1997-02-17,2,40.09
1271,1997-02-17,1,22.77
1271,1997-03-20,2,26.56
1271,1997-05-05,3,47.13
1271,1997-05-11,1,14.37
1271,1997-10-26,1,13.99
1271,1997-11-25,1,11.49
1271,1998-03-14,1,13.99
1272,1997-02-17,2,29.98
1272,1997-05-04,3,43.7
1272,1997-06-28,2,28.34
1272,1997-10-27,4,54.96
1272,1998-02-14,2,31.48
1273,1997-02-17,2,26.56
1274,1997-02-17,1,13.97
1275,1997-02-17,4,89.74
1276,1997-02-17,1,16.7
1276,1997-02-19,4,61.67
1276,1997-03-06,3,46.17
1277,1997-02-17,1,18.99
1277,1997-04-09,1,18.99
1278,1997-02-17,2,28.47
1278,1997-06-08,2,29.73
1279,1997-02-17,1,13.97
1279,1997-10-13,1,16.49
128,1997-01-07,1,10.77
1280,1997-02-17,1,14.79
1281,1997-02-17,1,11.77
1282,1997-02-17,1,15.96
1283,1997-02-17,3,58.95
1283,1997-02-23,1,17.76
1283,1997-02-24,1,17.76
1283,1997-02-27,1,14.37
1284,1997-02-17,1,15.36
1284,1997-03-27,1,14.96
1284,1997-04-16,1,12.97
1285,1997-02-17,3,44.69
1286,1997-02-17,1,26.99
1286,1997-02-21,1,11.77
1286,1997-03-18,1,16.36
1286,1997-07-01,1,14.79
1287,1997-02-17,2,31.72
1288,1997-02-17,1,15.96
1288,1998-05-31,4,50.73
1289,1997-02-17,3,60.97
1289,1997-04-02,1,25.37
129,1997-01-07,1,6.79
129,1997-01-09,2,9.58
129,1997-01-24,2,19.16
129,1997-02-13,1,13.97
129,1997-03-01,1,11.77
1290,1997-02-17,3,49.97
1290,1997-02-25,4,69.96
1290,1997-04-21,6,93.24
1290,1997-08-08,4,86.33
1290,1997-08-09,2,24.98
1290,1997-10-23,2,48.98
1290,1997-11-09,1,19.49
1290,1997-11-13,8,114.92
1290,1997-11-18,6,127.94
1290,1997-12-09,2,26.48
1290,1998-02-02,2,36.98
1290,1998-03-02,2,24.98
1290,1998-04-26,1,11.49
1290,1998-05-06,2,29.98
1290,1998-05-27,2,78.98
1290,1998-06-02,1,66.99
1290,1998-06-23,3,63.47
1291,1997-02-17,1,14.79
1292,1997-02-17,3,36.11
1292,1997-03-17,2,17.74
1292,1997-04-15,1,10.77
1292,1997-05-12,3,39.7
1292,1997-05-29,2,26.94
1292,1997-08-19,1,10.77
1292,1997-09-20,1,12.99
1292,1997-10-26,1,9.49
1292,1997-11-09,2,35.98
1292,1997-12-17,2,28.98
1292,1998-02-08,3,39.55
1292,1998-03-05,3,35.85
1292,1998-03-25,3,43.47
1292,1998-04-01,3,34.86
1292,1998-04-08,2,24.98
1292,1998-04-12,1,29.99
1292,1998-04-21,3,47.97
1292,1998-05-09,2,24.98
1292,1998-05-16,2,24.48
1292,1998-05-17,1,10.49
1292,1998-06-01,6,72.94
1292,1998-06-19,2,23.98
1293,1997-02-17,1,0
1294,1997-02-17,1,15.9
1294,1997-03-30,2,17.54
1295,1997-02-17,6,74.59
1295,1997-09-16,2,28.48
1295,1998-02-14,4,46.46
1296,1997-02-17,1,23.77
1296,1997-02-27,2,28.74
1296,1997-04-12,1,11.77
1296,1997-06-03,2,29.13
1296,1997-08-30,3,44.3
1296,1997-11-22,7,105.93
1296,1998-05-29,6,70.33
1296,1998-06-20,4,52.63
1297,1997-02-17,2,31.53
1297,1997-10-04,1,16.99
1297,1997-12-16,1,12.49
1298,1997-02-17,2,27.13
1298,1997-08-25,1,13.97
1298,1997-08-26,2,27.93
1298,1997-12-07,3,53.97
1298,1997-12-12,1,9.49
1298,1998-01-19,4,54.95
1298,1998-02-28,1,14.49
1299,1997-02-17,4,145.74
13,1997-01-01,2,29.53
13,1997-11-30,2,16.48
13,1997-12-13,3,36.97
13,1997-12-21,2,17.98
13,1997-12-24,3,36.97
13,1998-02-24,1,11.49
13,1998-03-18,1,11.88
13,1998-05-27,1,11.88
130,1997-01-07,1,12.77
130,1997-03-15,1,14.37
130,1997-06-19,2,28.74
130,1997-07-08,1,14.96
1300,1997-02-17,1,22.99
1300,1997-03-16,3,50.84
1300,1997-04-13,1,23.99
1300,1997-06-01,1,25.32
1300,1997-09-26,2,24.98
1301,1997-02-18,1,17.3
1302,1997-02-18,37,493.91
1303,1997-02-18,2,23.94
1304,1997-02-18,9,140.93
1305,1997-02-18,3,52.97
1305,1997-05-26,2,26.73
1305,1997-07-19,2,41.74
1306,1997-02-18,1,16.76
1307,1997-02-18,2,27.94
1307,1997-09-14,3,36.97
1308,1997-02-18,8,106.18
1309,1997-02-18,1,14.96
1309,1997-06-24,1,16.36
131,1997-01-07,4,49.87
131,1997-11-10,6,66.94
1310,1997-02-18,4,44.28
1310,1997-03-14,13,246.51
1310,1997-04-15,8,99.56
1311,1997-02-18,7,126.37
1312,1997-02-18,3,50.97
1313,1997-02-18,1,13.97
1313,1997-04-30,1,14.79
1313,1998-05-10,1,12.72
1314,1997-02-18,2,20.55
1315,1997-02-18,3,41.9
1316,1997-02-18,5,55.07
1316,1997-03-18,2,23.74
1316,1997-05-12,2,29.75
1316,1997-10-29,3,38.97
1316,1998-06-04,2,31.98
1317,1997-02-18,5,62.44
1317,1997-04-23,2,26.73
1318,1997-02-18,2,36.73
1319,1997-02-18,2,32.72
132,1997-01-07,1,27.99
132,1997-06-24,4,71.66
1320,1997-02-18,2,27.28
1320,1997-03-18,1,13.97
1320,1997-03-24,1,14.96
1320,1997-04-03,2,29.58
1321,1997-02-18,2,29.98
1322,1997-02-18,1,13.97
1323,1997-02-18,2,29.27
1324,1997-02-18,6,86.11
1325,1997-02-18,2,29.98
1326,1997-02-18,1,35.77
1327,1997-02-18,2,26.56
1327,1997-07-01,1,11.97
1327,1998-06-23,2,22.98
1328,1997-02-18,2,24.98
1328,1997-09-11,1,23.49
1328,1997-10-08,1,2.99
1328,1997-12-07,2,22.98
1328,1998-01-06,2,24.98
1328,1998-06-17,2,27.98
1329,1997-02-18,3,36.54
1329,1997-03-05,1,13.97
1329,1997-05-20,3,74.29
1329,1997-08-03,4,49.48
1329,1997-12-27,1,15.49
1329,1998-03-21,3,39.75
1329,1998-05-01,2,29.36
133,1997-01-07,1,13.7
133,1997-04-09,1,11.77
133,1997-07-25,1,15.96
133,1998-01-21,1,9.49
133,1998-03-05,1,11.49
133,1998-03-25,1,12.99
133,1998-06-03,1,12.58
133,1998-06-09,1,9.99
1330,1997-02-18,1,54.77
1330,1997-05-26,1,11.77
1330,1997-08-27,3,54.5
1330,1997-11-19,2,25.48
1330,1998-01-26,2,21.98
1331,1997-02-18,1,24.99
1332,1997-02-18,1,11.77
1333,1997-02-18,1,5.78
1334,1997-02-18,1,15.3
1334,1997-03-22,1,15.3
1335,1997-02-19,3,50.94
1336,1997-02-19,3,41.23
1337,1997-02-19,1,15.36
1338,1997-02-19,1,19.99
1338,1997-03-08,1,13.97
1338,1997-04-13,1,14.96
1338,1997-07-06,2,29.33
1338,1997-09-11,3,24.97
1338,1997-11-13,3,38.97
1339,1997-02-19,2,29.58
134,1997-01-07,1,8.77
134,1998-05-25,1,15.99
1340,1997-02-19,1,11.77
1340,1997-03-02,3,44.11
1341,1997-02-19,1,13.97
1341,1997-02-20,1,12.77
1341,1997-02-27,3,42.31
1341,1997-03-14,1,6.79
1342,1997-02-19,1,11.77
1343,1997-02-19,1,19.99
1344,1997-02-19,2,29.73
1344,1997-12-09,4,50.46
1344,1998-01-21,4,70.96
1345,1997-02-19,2,26.14
1346,1997-02-19,1,12.79
1347,1997-02-19,1,13.97
1348,1997-02-19,3,33.72
1348,1997-09-14,1,12.99
1348,1997-09-21,1,31.49
1348,1997-09-22,1,11.49
1348,1997-10-02,2,25.48
1348,1998-01-14,2,37.48
1348,1998-01-28,2,48.51
1348,1998-02-06,1,11.02
1349,1997-02-19,1,14.79
1349,1997-08-04,6,71.62
1349,1998-03-02,6,88.44
1349,1998-06-09,4,48.46
135,1997-01-07,2,35.36
135,1997-06-20,2,19.54
135,1997-12-08,4,44.96
135,1998-02-11,3,32.74
1350,1997-02-19,1,20.97
1351,1997-02-19,2,29.48
1351,1997-02-26,1,14.37
1352,1997-02-19,4,50.28
1352,1997-09-21,3,41.47
1352,1997-12-11,2,35.48
1352,1998-02-27,3,26.75
1352,1998-06-16,1,28.49
1353,1997-02-19,1,31.99
1353,1997-02-22,1,15.36
1353,1997-05-08,1,35.99
1354,1997-02-19,1,13.97
1354,1997-10-02,3,39.97
1355,1997-02-19,1,11.77
1355,1997-05-15,1,14.37
1355,1997-08-08,3,45.1
1355,1997-11-13,2,27.98
1355,1998-04-27,2,27.48
1355,1998-06-10,1,3.49
1356,1997-02-19,3,33.51
1356,1997-11-02,11,152.89
1356,1998-03-28,5,66.95
1357,1997-02-19,1,15.36
1357,1997-11-13,1,11.49
1358,1997-02-19,1,26
1359,1997-02-19,2,27.73
1359,1997-05-17,1,14.96
1359,1997-06-20,3,40.7
1359,1997-08-18,4,48.68
1359,1997-11-06,3,41.47
1359,1998-02-10,2,22.98
1359,1998-05-01,3,36.47
1359,1998-05-24,1,11.49
136,1997-01-07,2,44.98
136,1997-02-05,2,19.96
136,1997-02-28,1,26.99
1360,1997-02-19,1,14.79
1361,1997-02-19,1,11.77
1361,1997-09-21,1,12.99
1362,1997-02-19,1,37.97
1363,1997-02-19,1,14.37
1363,1997-07-04,1,11.77
1364,1997-02-19,1,14.37
1365,1997-02-20,16,218.49
1365,1997-03-02,7,120.47
1365,1997-03-04,1,13.97
1365,1997-03-05,3,44.73
1365,1997-04-05,5,59.48
1365,1997-06-26,6,60.56
1365,1997-06-29,2,33.74
1365,1997-07-08,2,42.15
1365,1997-08-10,8,112.14
1365,1997-09-22,6,65.44
1365,1997-10-15,8,85.42
1365,1997-10-21,3,37.47
1365,1997-12-15,1,12.99
1365,1997-12-29,5,80.95
1365,1998-01-01,1,13.99
1365,1998-01-10,1,38.49
1366,1997-02-20,2,28.93
1367,1997-02-20,1,13.97
1368,1997-02-20,1,12.49
1368,1997-03-23,4,62.58
1368,1997-04-03,2,29.92
1368,1997-04-15,1,14.37
1368,1997-04-20,7,106.32
1368,1998-02-05,3,42.36
1369,1997-02-20,1,15.96
137,1997-01-07,1,12.97
1370,1997-02-20,1,9.97
1370,1997-04-27,1,11.77
1370,1997-08-03,2,26.14
1371,1997-02-20,1,16.7
1372,1997-02-20,3,42.31
1372,1997-05-02,2,19.95
1372,1997-05-31,2,29.92
1372,1997-06-03,2,27.73
1372,1997-06-28,2,28.34
1372,1997-08-21,1,12.97
1372,1997-10-04,2,22.98
1372,1997-10-11,5,61.95
1372,1997-11-09,3,44.97
1372,1998-01-25,5,69.88
1372,1998-03-17,1,9.49
1372,1998-04-17,1,14.99
1372,1998-06-12,4,46.53
1373,1997-02-20,1,15.36
1374,1997-02-20,3,27.71
1375,1997-02-20,2,28.34
1375,1997-03-29,2,27.94
1376,1997-02-20,1,13.97
1377,1997-02-20,1,27.99
1378,1997-02-20,1,14.9
1378,1997-07-31,1,5.78
1379,1997-02-20,2,33.8
138,1997-01-07,1,14.99
138,1997-02-23,2,29.98
138,1997-05-05,5,73.62
138,1997-11-27,8,106.42
138,1998-03-19,3,30.4
138,1998-03-21,1,9.49
138,1998-05-05,7,97.95
1380,1997-02-20,4,81.96
1381,1997-02-20,1,15.9
1381,1997-05-08,2,29.92
1381,1997-05-13,3,38.5
1381,1998-04-15,1,9.49
1382,1997-02-20,1,12.99
1382,1997-11-10,1,15.49
1383,1997-02-20,1,10.99
1384,1997-02-20,4,58.28
1385,1997-02-20,1,11.77
1386,1997-02-20,1,15.76
1387,1997-02-20,7,107.13
1387,1997-02-22,1,18.76
1387,1997-03-02,1,19.99
1387,1997-08-16,5,70.83
1387,1997-09-20,3,35.97
1387,1998-01-01,1,3.49
1387,1998-03-05,4,62.96
1387,1998-03-23,3,54.97
1387,1998-06-27,3,51.36
1388,1997-02-20,2,21.56
1388,1997-03-27,5,42.1
1388,1997-10-22,1,22.49
1388,1998-03-18,2,18.98
1388,1998-05-30,5,37.65
1389,1997-02-20,1,16.99
139,1997-01-07,1,11.77
139,1997-01-22,2,29.33
1390,1997-02-21,3,72.5
1391,1997-02-21,2,21.56
1391,1997-02-28,2,21.74
1392,1997-02-21,2,23.54
1392,1997-02-23,2,20.54
1392,1997-04-04,3,37.51
1392,1997-04-18,1,14.96
1392,1997-06-02,2,29.42
1392,1997-07-31,2,11.56
1393,1997-02-21,1,24.37
1394,1997-02-21,1,12.49
1395,1997-02-21,3,35.31
1396,1997-02-21,3,67.7
1396,1997-04-15,5,93.84
1397,1997-02-21,2,28.34
1398,1997-02-21,3,37.51
1398,1997-05-10,2,25.54
1398,1997-10-22,3,39.47
1398,1998-06-04,1,15.49
1399,1997-02-21,1,11.77
14,1997-01-01,3,43.7
140,1997-01-07,1,11.77
140,1997-04-27,2,23.54
1400,1997-02-21,2,27.94
1400,1997-04-18,1,15.36
1401,1997-02-21,1,15.96
1402,1997-02-21,2,21.74
1402,1997-04-08,2,23.94
1403,1997-02-21,1,14.99
1404,1997-02-21,1,12.49
1405,1997-02-21,1,14.79
1406,1997-02-21,1,35.99
1407,1997-02-21,1,13.97
1407,1997-02-27,1,29.37
1408,1997-02-21,1,9.97
1408,1997-03-25,1,9.99
1408,1997-07-13,1,15.96
1408,1997-09-06,1,10.77
1408,1997-11-27,1,11.49
1408,1997-11-30,1,27.99
1408,1997-12-12,1,12.99
1409,1997-02-21,1,14.99
141,1997-01-07,7,79.99
1410,1997-02-21,1,11.77
1411,1997-02-21,1,20.78
1411,1997-03-07,1,15.96
1411,1997-05-30,1,8.97
1412,1997-02-21,1,9.98
1413,1997-02-21,1,14.79
1413,1997-02-26,1,15.36
1413,1997-03-08,1,13.97
1413,1997-03-16,1,17.9
1413,1997-04-09,1,14.96
1413,1997-04-29,3,41.31
1413,1997-05-15,1,12.25
1413,1997-06-03,1,15.36
1413,1997-06-10,1,15.36
1413,1997-06-14,1,19.77
1413,1997-06-24,1,13.97
1413,1997-07-29,2,22.15
1413,1997-09-06,1,15.36
1413,1997-09-14,2,26.98
1413,1997-09-21,1,21.49
1413,1997-11-10,1,15.49
1413,1997-12-08,4,62.96
1413,1998-01-11,1,9.49
1413,1998-02-01,1,11.99
1413,1998-02-05,1,15.49
1413,1998-03-08,1,29.99
1414,1997-02-21,3,179.71
1414,1997-03-19,1,151.77
1414,1997-03-24,1,23.99
1414,1997-04-01,3,42.13
1414,1997-06-19,1,151.77
1414,1997-10-23,1,65.99
1414,1997-12-11,4,54.96
1414,1998-01-18,2,25.48
1414,1998-02-07,1,61.99
1415,1997-02-22,1,12.77
1416,1997-02-22,2,29.98
1417,1997-02-22,1,12.49
1418,1997-02-22,1,11.77
1418,1998-04-29,4,44.74
1418,1998-04-30,3,57.47
1418,1998-05-14,4,57.85
1418,1998-06-08,3,41.4
1419,1997-02-22,1,14.37
142,1997-01-07,2,59.98
142,1997-01-08,2,27.14
142,1997-01-09,4,51.66
142,1997-02-06,1,12.97
142,1997-02-07,2,26.14
142,1997-02-24,3,59.97
142,1998-01-08,1,13.99
142,1998-02-04,2,22.98
1420,1997-02-22,1,17.76
1421,1997-02-22,1,15.36
1421,1997-03-06,1,19.95
1421,1997-09-21,1,2.99
1421,1997-10-10,2,28.98
1421,1997-11-19,1,9.49
1421,1997-12-05,2,25.98
1422,1997-02-22,3,41.1
1423,1997-02-22,1,8.97
1423,1998-03-21,2,24.46
1424,1997-02-22,1,9.77
1424,1997-04-08,1,5.98
1424,1997-08-14,1,14.79
1424,1998-05-11,6,91.94
1425,1997-02-22,2,23.54
1426,1997-02-22,2,35.94
1426,1997-04-06,3,43.55
1426,1997-05-18,1,14.96
1426,1997-07-03,1,22.77
1427,1997-02-22,7,100.59
1428,1997-02-22,1,12.77
1428,1997-03-10,1,29.99
1428,1997-04-07,1,9.98
1429,1997-02-22,1,22.7
143,1997-01-07,2,26.73
143,1997-01-24,1,14.96
143,1997-07-26,1,15.36
1430,1997-02-22,2,18.54
1431,1997-02-22,1,19.77
1431,1997-03-04,1,14.96
1431,1998-03-02,4,50.05
1431,1998-03-07,4,57.74
1432,1997-02-22,1,13.97
1432,1997-09-02,1,12.25
1432,1997-11-24,1,15.49
1433,1997-02-22,1,49.37
1433,1997-02-23,2,23.74
1433,1997-03-02,2,29.13
1433,1997-04-17,1,16.36
1433,1997-05-01,3,42.13
1433,1997-05-22,3,31.31
1433,1997-07-09,2,27.76
1433,1998-02-03,1,21.49
1434,1997-02-22,1,17.76
1434,1997-08-24,1,13.97
1434,1998-02-08,1,17.99
1435,1997-02-22,4,47.68
1435,1997-03-21,4,45.07
1435,1997-04-20,3,42.3
1435,1997-05-04,3,43.3
1435,1997-05-19,2,20.74
1435,1997-05-31,2,29.33
1435,1997-06-29,3,43.7
1436,1997-02-22,5,79.94
1436,1998-05-11,1,26.99
1436,1998-06-11,1,9.99
1437,1997-02-22,2,29.33
1437,1997-03-13,1,14.96
1437,1997-11-24,3,38.47
1437,1997-11-28,4,33.96
1438,1997-02-22,1,41.99
1438,1997-03-11,1,14.37
1438,1997-04-15,1,11.77
1439,1997-02-22,4,53.46
1439,1998-03-05,4,40.46
1439,1998-05-01,2,27.48
144,1997-01-07,1,174.99
144,1997-01-21,2,45.35
144,1997-02-21,1,17.9
144,1997-02-28,1,15.7
144,1997-05-13,2,26.73
144,1997-07-29,1,31.03
144,1997-08-14,1,17.95
144,1997-09-03,1,5.78
144,1997-10-20,1,29.99
144,1997-10-21,1,11.49
144,1997-11-12,1,25.49
144,1998-02-12,1,14.49
144,1998-06-09,1,29.99
1440,1997-02-22,2,38.34
1441,1997-02-22,1,13.99
1441,1997-07-02,2,27.94
1441,1997-07-30,3,45.68
1441,1998-04-05,3,34.47
1441,1998-06-22,3,28.47
1442,1997-02-22,3,47.08
1442,1997-07-30,4,78.52
1442,1998-06-03,2,24.48
1443,1997-02-22,2,33.14
1444,1997-02-22,3,38.31
1444,1997-06-30,1,13.77
1444,1997-07-22,4,50.27
1445,1997-02-22,1,12.77
1445,1997-09-28,1,15.49
1445,1997-10-04,2,35.98
1445,1997-10-05,1,13.99
1446,1997-02-22,3,42.9
1447,1997-02-23,4,55.07
1447,1997-05-01,1,29.99
1447,1997-11-11,7,88.93
1447,1997-12-22,8,99.92
1447,1998-03-08,8,104.2
1448,1997-02-23,2,42.13
1449,1997-02-23,2,25.34
1449,1997-05-03,2,26.54
1449,1997-07-20,2,27.94
145,1997-01-07,1,14.96
145,1997-01-22,1,14.96
145,1997-09-14,1,22.99
1450,1997-02-23,2,21.54
1451,1997-02-23,1,10.77
1452,1997-02-23,2,21.54
1452,1997-04-17,2,24.74
1452,1997-04-30,2,33.96
1452,1997-06-25,2,28.13
1452,1997-11-27,1,9.49
1453,1997-02-23,2,39.93
1453,1998-04-09,2,20.98
1454,1997-02-23,2,25.34
1455,1997-02-23,1,11.77
1456,1997-02-23,1,17.76
1457,1997-02-23,1,11.77
1458,1997-02-23,40,506.97
1459,1997-02-23,1,4.79
1459,1998-03-06,1,12.58
1459,1998-04-12,1,7.69
146,1997-01-07,5,70.42
1460,1997-02-23,2,22.75
1460,1997-03-03,1,15.36
1460,1997-04-08,7,90.2
1460,1997-04-18,4,58.07
1460,1997-05-26,1,12.25
1460,1997-12-09,1,15.49
1461,1997-02-23,1,19.99
1462,1997-02-23,1,49.97
1462,1997-03-03,1,36.97
1462,1997-04-23,3,39.95
1462,1997-07-11,3,29.32
1462,1997-07-14,2,23.54
1462,1998-03-11,1,11.88
1463,1997-02-23,1,6.79
1464,1997-02-23,1,11.77
1464,1997-04-06,2,28.74
1464,1998-02-12,1,14.49
1464,1998-03-29,5,49.45
1465,1997-02-23,2,29.73
1466,1997-02-23,1,10.78
1467,1997-02-23,10,140.68
1467,1997-02-25,3,43.51
1467,1997-03-05,4,57.87
1467,1997-04-10,6,85.21
1467,1997-06-03,8,114.73
1467,1997-09-15,10,134.9
1467,1997-10-05,8,120.42
1467,1998-02-16,18,253.09
1467,1998-05-04,16,215.32
1468,1997-02-23,1,11.77
1469,1997-02-23,9,122.33
1469,1997-03-24,7,100.96
1469,1997-08-30,4,58.66
1469,1998-04-24,1,29.49
147,1997-01-07,1,13.97
147,1997-02-07,1,14.39
147,1997-05-15,2,41.95
147,1997-07-05,2,43.57
147,1997-07-31,2,19.54
147,1997-12-11,1,14.99
1470,1997-02-23,2,29.92
1470,1998-06-26,2,30.98
1471,1997-02-24,2,39.54
1471,1997-06-24,1,19.77
1471,1998-02-21,8,114.1
1471,1998-02-26,1,44.08
1472,1997-02-24,2,32.33
1473,1997-02-24,6,90.37
1473,1997-03-27,2,29.33
1473,1997-04-21,2,26.73
1473,1997-06-03,2,17.73
1473,1997-07-06,2,24.14
1473,1997-08-31,2,26.73
1473,1997-12-21,3,44.97
1473,1998-02-27,2,23.76
1473,1998-03-02,1,15.49
1473,1998-03-11,2,21.37
1473,1998-03-25,2,24.48
1474,1997-02-24,1,15.36
1475,1997-02-24,2,34.6
1475,1997-03-12,1,17.3
1476,1997-02-24,3,46.08
1476,1997-08-14,4,56.46
1476,1997-08-27,3,51.62
1476,1998-04-17,5,88.14
1477,1997-02-24,3,42.49
1478,1997-02-24,7,101.76
1478,1997-04-03,8,121.15
1478,1997-05-21,5,66.44
1478,1997-10-27,4,53.96
1478,1997-11-21,4,96.46
1478,1998-01-07,10,163.9
1478,1998-01-13,1,9.99
1478,1998-04-03,4,53.96
1479,1997-02-24,1,11.77
1479,1997-02-26,1,17.3
1479,1997-07-08,1,14.96
148,1997-01-07,1,9.98
148,1997-01-17,3,44.32
148,1997-01-27,1,39.47
148,1997-03-05,2,73.98
148,1997-03-19,1,7.98
148,1997-03-24,1,12.77
148,1997-04-10,1,29.95
148,1997-08-05,3,30.54
148,1997-08-19,2,29.95
148,1997-08-25,3,17.37
148,1997-08-26,2,26.73
148,1997-09-11,1,12.99
148,1997-09-17,8,43.92
148,1997-09-29,1,11.49
148,1997-10-06,2,24.48
148,1997-10-28,1,20.99
148,1997-12-09,2,27.98
148,1998-03-10,3,37.17
148,1998-03-13,2,33.98
1480,1997-02-24,2,29.92
1481,1997-02-24,4,51.43
1482,1997-02-24,2,24.73
1482,1997-06-21,1,11.77
1482,1998-05-15,1,11.49
1482,1998-06-03,1,37.99
1483,1997-02-24,1,38.99
1484,1997-02-24,1,12.97
1485,1997-02-24,2,30.72
1486,1997-02-24,2,43.35
1487,1997-02-24,1,13.97
1488,1997-02-24,2,27.94
1489,1997-02-24,1,14.37
1489,1997-08-26,4,52.87
149,1997-01-07,1,13.97
149,1997-12-09,2,25.98
149,1998-01-30,2,28.48
149,1998-02-20,3,35.47
149,1998-04-19,2,34.21
149,1998-04-28,1,15.99
1490,1997-02-24,1,25.77
1490,1997-03-16,2,28.34
1490,1997-03-31,2,29.33
1491,1997-02-24,1,15.36
1492,1997-02-24,1,11.77
1492,1998-02-03,1,9.49
1492,1998-05-10,2,26.98
1493,1997-02-24,1,19.77
1494,1997-02-24,5,61.25
1495,1997-02-24,3,40.1
1495,1997-03-09,1,15.76
1495,1997-04-21,3,34.33
1495,1997-07-29,4,50.1
1496,1997-02-24,1,14.96
1496,1998-05-29,1,29.99
1496,1998-06-11,1,12.99
1497,1997-02-24,2,25.14
1497,1997-03-31,2,31.52
1497,1997-06-01,1,15.76
1497,1997-06-30,2,31.52
1497,1997-07-28,1,9.79
1498,1997-02-24,2,32.32
1499,1997-02-24,1,20.97
1499,1997-03-10,1,13.97
15,1997-01-01,1,15.76
150,1997-01-07,4,46.48
150,1997-01-22,3,35.31
150,1997-02-03,2,26.14
150,1997-07-31,2,28.93
150,1997-08-26,2,23.74
150,1997-11-14,2,22.48
150,1997-11-24,1,12.99
1500,1997-02-24,1,19.99
1501,1997-02-24,1,12.79
1502,1997-02-24,1,19.97
1502,1997-07-14,1,23.88
1502,1997-08-20,8,121.05
1502,1997-08-24,9,146.37
1502,1997-11-09,3,54.47
1502,1997-11-12,7,120.43
1502,1997-12-17,1,15.49
1502,1998-04-25,6,65.89
1502,1998-05-31,5,76.53
1502,1998-06-28,2,25.48
1503,1997-02-24,3,35.31
1503,1997-03-18,4,49.27
1504,1997-02-24,4,56.29
1505,1997-02-24,4,59.25
1505,1997-04-28,8,111.53
1505,1997-08-19,6,89.17
1505,1997-11-06,2,25.98
1505,1998-03-30,6,77.64
1506,1997-02-24,1,5.78
1507,1997-02-24,1,9.98
1507,1997-03-20,2,23.95
1507,1997-03-24,1,9.77
1508,1997-02-25,2,23.54
1508,1997-05-09,2,31.13
1509,1997-02-25,1,13.97
151,1997-01-07,1,11.77
151,1997-02-23,4,59.84
151,1997-07-14,1,14.79
151,1997-09-08,1,10.77
151,1997-09-11,1,14.37
1510,1997-02-25,2,21.28
1510,1998-03-31,8,73.42
1511,1997-02-25,3,37.26
1512,1997-02-25,5,77.04
1512,1997-04-01,6,73.81
1512,1997-04-21,5,83.44
1512,1997-04-30,6,84.64
1512,1997-07-08,5,89.43
1512,1997-10-28,3,110.97
1512,1998-05-01,5,68.95
1512,1998-05-29,1,59.47
1513,1997-02-25,1,12.77
1514,1997-02-25,1,19.99
1514,1998-05-29,3,59.46
1515,1997-02-25,1,14.96
1516,1997-02-25,1,11.77
1516,1997-02-28,5,65.85
1516,1997-03-29,5,58.25
1516,1997-06-09,2,28.34
1516,1997-06-11,2,25.14
1516,1997-07-02,1,11.77
1516,1997-07-05,1,10.77
1516,1997-07-11,2,24.14
1516,1997-07-21,3,35.31
1516,1997-07-22,4,57.19
1516,1997-07-24,14,192.57
1516,1997-07-26,2,23.54
1516,1997-07-30,6,88.02
1516,1997-08-02,3,43.3
1516,1997-08-08,5,75.44
1516,1997-08-10,2,25.74
1516,1997-08-12,2,26.14
1516,1997-08-18,1,28.3
1516,1997-08-20,2,29.73
1516,1997-08-22,1,9.97
1516,1997-09-06,3,30.31
1516,1997-09-10,1,11.49
1516,1997-09-14,2,26.48
1516,1997-09-16,1,21.49
1516,1997-09-17,2,32.48
1516,1997-09-21,2,28.48
1516,1997-09-29,2,28.98
1516,1997-10-15,1,11.49
1516,1997-10-21,1,14.99
1516,1997-10-24,3,38.47
1516,1997-10-30,1,17.99
1516,1997-11-07,1,14.49
1516,1997-11-15,1,9.49
1516,1997-12-13,4,50.96
1516,1997-12-21,1,12.99
1516,1998-01-21,2,22.98
1516,1998-01-30,3,35.97
1516,1998-03-02,2,37.98
1516,1998-04-26,1,14.42
1516,1998-05-10,2,26.98
1516,1998-05-26,6,92.94
1516,1998-06-10,2,26.98
1517,1997-02-25,2,30.13
1517,1997-09-27,1,11.49
1518,1997-02-25,6,129.82
1518,1997-03-11,1,15.36
1518,1997-03-26,2,28.34
1518,1997-04-02,3,38.71
1518,1997-04-13,3,37.53
1518,1997-04-16,7,109.82
