Id,Date,Price
213,2009-11-25,59.96
214,2005-01-02,23.76
214,2005-09-20,15.96
215,2005-01-02,46.04
215,2005-11-20,55.08
215,2006-12-05,68.89
215,2007-07-23,30.33
215,2007-08-28,11.77
215,2009-01-31,12.99
215,2010-06-26,24.73
216,2005-01-02,13.97
216,2006-01-17,30.92
217,2005-01-02,83.2
217,2005-05-30,99.93
217,2005-08-29,46.46
217,2005-10-02,78.47
217,2006-04-30,70.33
217,2006-06-22,20.76
217,2006-10-20,29.33
217,2006-11-25,64.42
217,2006-12-06,50.96
217,2007-02-28,17.75
217,2007-04-01,19.3
217,2007-06-01,20.74
217,2007-06-11,75.44
217,2007-09-08,27.94
217,2007-11-25,35.51
217,2008-04-22,22.49
217,2008-06-01,81.94
217,2008-06-03,20.3
217,2008-06-09,10.98
217,2008-07-08,14.96
217,2008-08-12,26.14
217,2008-09-13,15.9
217,2008-11-04,21.77
217,2008-11-07,11.77
217,2008-11-14,29.92
217,2009-03-15,10.49
217,2009-08-14,9.97
217,2009-10-05,44.32
217,2009-11-28,6.79
217,2010-10-12,27.47
217,2010-10-14,15.36
217,2010-11-03,11.77
217,2010-11-25,34.14
218,2005-01-02,19.99
218,2005-06-26,14.99
218,2005-08-21,48.31
218,2005-08-30,28.93
218,2006-02-25,11.49
219,2005-01-02,36.86
219,2005-04-23,15.49
219,2005-08-08,9.98
220,2005-01-02,26.98
220,2005-01-12,56.97
220,2005-01-19,28.98
220,2005-03-01,28.97
220,2005-03-19,58.45
220,2005-05-09,9.99
220,2005-05-29,68.85
220,2005-05-30,25.48
220,2005-06-02,12.77
220,2005-06-11,11.77
220,2005-07-10,14.96
220,2005-08-16,9.99
221,2005-01-02,10.77
221,2005-07-18,14.79
222,2005-01-02,23.54
222,2005-10-23,62.96
223,2005-01-02,182.02
223,2007-08-31,14.96
223,2007-09-21,23.73
223,2008-04-16,11.77
223,2008-06-14,8.97
223,2008-11-25,14.99
223,2009-10-17,57.69
223,2010-01-24,95.94
224,2005-01-02,53.54
224,2005-01-22,23.74
224,2005-02-15,12.99
224,2005-03-16,29.98
224,2005-06-02,44.47
224,2005-06-05,72.85
224,2005-06-26,12.49
225,2005-01-02,11.77
225,2005-04-13,6.79
225,2009-10-17,12.77
225,2010-09-13,9.77
226,2005-01-02,44.88
226,2005-07-20,2.99
226,2007-01-31,47.97
226,2008-12-05,14.49
227,2005-01-02,27.94
227,2005-01-27,24.49
227,2005-07-16,28.74
227,2005-07-31,24.99
227,2005-10-30,50.28
227,2006-04-09,26.73
227,2006-07-07,18.64
228,2005-01-02,54.27
228,2005-02-10,33.7
228,2005-04-18,42.36
228,2005-10-16,21.74
228,2006-01-07,51.35
228,2006-07-05,37.9
228,2007-11-03,23.98
228,2007-11-14,14.99
228,2008-10-11,121.05
229,2005-01-02,11.77
230,2005-01-02,162.04
230,2005-04-16,30.72
230,2005-04-29,58.28
230,2005-05-13,89.47
231,2005-01-02,26.98
231,2005-02-28,11.77
231,2005-04-26,255.35
231,2005-06-01,12.99
231,2005-10-24,50.97
231,2006-07-04,50.74
231,2007-06-12,38.97
231,2007-08-24,5.78
231,2008-01-06,65.99
231,2008-01-10,58.06
231,2009-03-09,6.77
231,2009-03-13,19.56
231,2009-04-16,53.96
231,2009-04-28,22.97
231,2009-08-31,9.49
231,2009-12-28,23.76
231,2010-04-24,37.51
232,2005-01-02,39.51
233,2005-01-02,16
233,2005-03-27,16.7
233,2005-06-02,17.76
233,2005-08-05,29.92
233,2006-02-04,34
234,2005-01-02,23.99
234,2005-02-25,29.92
234,2006-02-18,89.2
235,2005-01-02,39.97
235,2005-08-16,27.13
235,2007-02-19,22.96
235,2007-04-08,11.77
235,2007-04-15,25.49
236,2005-01-02,493.91
237,2005-01-02,24.74
237,2005-10-29,13.97
237,2006-01-27,46.08
238,2005-01-02,15.36
238,2005-04-01,11.77
238,2005-07-07,57.46
238,2005-10-20,1554.58
238,2005-12-17,37.98
238,2006-05-29,12.99
238,2006-06-25,140.93
238,2006-08-22,170.9
238,2007-08-25,35.97
239,2005-01-02,11.49
239,2005-06-12,27.98
239,2006-10-11,13.97
239,2007-04-26,34.95
239,2007-06-02,62.85
239,2008-04-16,15.36
240,2005-01-02,86.79
240,2007-04-21,111.49
240,2007-04-27,85.01
240,2009-02-12,16.49
240,2009-08-18,14.99
241,2005-01-02,106.1
241,2005-05-02,14.49
241,2005-07-28,23.54
241,2005-10-26,22.97
241,2007-01-13,27.94
241,2007-02-14,23.94
241,2007-05-14,11.97
241,2007-09-01,61.05
241,2007-11-28,44.97
241,2008-01-24,16.77
241,2008-02-18,32.37
241,2008-05-16,31.97
241,2008-06-07,14.49
241,2008-07-29,26.94
241,2008-08-27,43.97
241,2008-12-10,30.73
241,2009-02-11,15.49
241,2009-10-16,70.62
241,2010-05-08,11.77
242,2005-01-02,13.97
242,2005-06-28,11.49
242,2005-08-20,12.49
242,2005-10-05,38.97
242,2005-12-06,28.48
242,2006-04-16,21.48
242,2006-04-18,26.98
242,2006-05-31,77.24
242,2006-08-03,29.47
242,2006-08-25,26.48
242,2006-11-02,95.95
242,2006-12-14,14.96
243,2005-01-02,12.49
244,2005-01-02,10.77
244,2005-01-08,13.77
244,2005-02-22,38.07
245,2005-01-02,85.42
245,2005-12-19,29.48
245,2006-03-12,18.49
246,2005-01-02,128.13
247,2005-01-02,9.49
247,2005-12-03,9.97
248,2005-01-02,56.94
249,2005-01-02,14.37
250,2005-01-02,29.92
250,2005-03-12,18.52
250,2005-06-27,12.77
250,2005-09-22,22.98
250,2005-10-20,24.48
250,2005-11-20,12.49
250,2006-01-24,93.24
250,2006-07-05,23.94
250,2006-09-11,54.73
250,2006-10-19,28.74
250,2006-11-20,12.99
250,2006-11-24,30.48
250,2007-03-29,29.33
250,2007-05-30,24.54
250,2007-06-14,55.32
250,2007-09-30,23.98
250,2007-10-04,14.99
250,2008-07-17,69.55
250,2009-02-03,32.98
250,2009-05-23,48.46
250,2009-10-07,59.16
250,2010-03-19,14.37
250,2010-11-20,47.52
251,2005-01-02,43.48
252,2005-01-02,28.48
252,2006-05-16,65.63
252,2006-09-18,12.49
252,2007-10-04,12.99
252,2008-03-03,45.49
252,2009-01-17,29.13
252,2009-07-13,25.56
252,2009-08-18,52.63
252,2010-01-25,31.78
253,2005-01-02,28.34
253,2005-12-07,31.03
253,2007-04-09,26.73
254,2005-01-02,21.56
254,2005-04-21,14.79
254,2005-11-30,12.99
255,2005-01-02,15.49
255,2005-02-27,83.44
255,2005-04-02,7.78
255,2005-07-11,28.74
255,2006-06-06,155.8
255,2006-10-16,20.99
255,2007-01-03,26.3
255,2007-06-04,23.98
255,2007-12-02,69.45
255,2008-01-09,37.26
255,2008-06-16,7.78
255,2008-07-11,22.15
255,2008-12-23,77.42
255,2009-02-24,13.77
255,2009-03-15,12.49
255,2009-06-07,27.98
255,2010-01-11,11.88
255,2010-09-24,35.31
256,2005-01-02,63.86
256,2006-03-03,36.73
256,2006-05-18,13.97
256,2006-05-19,12.49
256,2007-06-30,48.88
256,2008-03-14,21.54
256,2009-07-16,38.7
256,2009-10-15,8
256,2010-09-05,14.37
256,2010-10-08,22.48
257,2005-01-02,27.56
258,2005-01-02,24.74
259,2005-01-02,46.47
259,2005-03-21,12.49
259,2005-05-31,12.97
259,2005-09-20,9.49
259,2006-04-26,24.99
259,2006-05-24,17.99
259,2006-11-10,14.96
259,2006-11-13,13.97
259,2006-12-23,21.47
259,2007-06-02,14.99
259,2007-11-16,11.77
259,2007-11-28,59.28
259,2009-06-10,12.77
259,2009-11-26,14.99
259,2010-02-28,47.97
259,2010-03-14,16.36
259,2010-07-18,224.28
259,2010-11-02,12.97
259,2010-11-07,24.98
259,2010-11-21,28.49
259,2010-12-03,33.14
260,2005-01-02,42.49
260,2005-06-02,2.99
261,2005-01-02,12.99
261,2007-05-03,13.99
261,2008-11-26,52.63
261,2009-01-13,42.97
261,2009-01-24,19.56
261,2009-11-12,17.9
262,2005-01-02,129.98
262,2005-03-07,14.37
262,2005-05-17,56.47
262,2005-05-18,14.96
262,2005-05-28,25.37
262,2005-06-08,11.77
262,2005-10-20,29.98
262,2006-02-27,29.96
262,2006-10-06,93.57
262,2006-11-12,4.79
262,2006-12-31,5.79
262,2007-02-25,73.02
262,2007-04-24,15.36
262,2007-05-20,7.49
262,2007-06-11,15.49
262,2007-08-15,4.79
262,2007-11-18,87.4
262,2008-09-09,11.77
262,2008-11-23,14.96
262,2009-04-23,23.76
262,2009-05-02,40.7
262,2009-07-11,31.13
262,2009-08-14,43.89
262,2009-09-10,15.49
262,2009-09-26,20.55
262,2009-10-17,29.33
262,2010-02-22,50.94
262,2010-04-08,51.96
262,2010-07-29,42.97
262,2010-11-11,10.97
262,2010-11-18,22.74
263,2005-01-02,25.16
263,2005-11-11,31.14
263,2007-10-01,51.15
263,2009-12-28,15.36
263,2010-03-30,11.77
263,2010-04-05,38.9
264,2005-01-02,27.94
264,2006-03-09,44.88
265,2005-01-02,28.48
265,2005-02-14,60.23
265,2005-11-30,28.48
265,2006-01-16,40.7
265,2006-05-13,59.74
265,2007-06-02,29.37
265,2007-09-17,13.97
265,2007-12-01,37.96
265,2008-03-06,29.27
266,2005-01-02,90.2
266,2005-10-30,14.96
266,2005-11-24,14.96
266,2006-05-31,12.99
266,2007-11-18,13.97
266,2009-04-11,58.95
267,2005-01-02,15.36
267,2006-01-03,43.94
267,2006-06-13,14.96
267,2008-01-30,26.77
267,2008-09-21,51.68
267,2009-04-12,15.49
267,2009-05-24,9.99
267,2010-01-16,42.47
268,2005-01-02,63.85
268,2005-01-24,13.49
268,2005-09-07,157.86
268,2005-12-17,33.76
268,2008-11-01,78.98
268,2008-11-22,26.48
268,2009-11-05,15.56
268,2010-02-27,11.77
269,2005-01-02,14.79
270,2005-01-02,4.79
271,2005-01-02,33.4
272,2005-01-02,25.74
272,2005-06-09,23.54
272,2005-11-14,35.31
272,2009-05-09,26.87
272,2010-05-17,35.51
272,2010-06-13,46.48
273,2005-01-02,45.88
273,2009-04-22,22.96
273,2010-10-06,57.1
274,2005-01-02,19.49
274,2005-05-07,14.96
274,2005-05-27,101.82
275,2005-01-02,31.98
275,2005-03-30,13.97
275,2005-06-08,79.94
275,2005-09-08,15.49
275,2006-04-04,23.98
275,2006-07-12,75.53
275,2007-05-13,16.31
275,2007-06-07,14.42
276,2005-01-02,14.96
276,2005-04-05,27.55
277,2005-01-02,11.49
278,2005-01-02,71.45
278,2005-10-27,19.3
278,2005-11-29,14.99
278,2006-03-27,25.74
278,2006-06-12,69.95
278,2006-12-09,101.41
278,2007-02-15,12.99
278,2007-04-01,16.79
279,2005-01-02,10.77
279,2005-09-16,44.73
279,2007-02-16,28.93
280,2005-01-02,28.99
280,2007-07-03,13.97
280,2008-08-11,27.3
280,2009-07-12,54.35
280,2010-08-13,33.72
281,2005-01-02,11.77
282,2005-01-02,10.99
282,2006-11-07,30.98
282,2008-11-03,45.68
282,2010-07-09,15.99
283,2005-01-02,26.73
284,2005-01-02,14.96
284,2005-11-30,25.98
284,2006-04-23,134.9
284,2006-05-11,24.99
284,2006-11-17,37.97
284,2007-08-07,24.47
284,2008-02-04,15.96
284,2008-10-25,12.99
285,2005-01-02,65.64
285,2005-08-08,10.77
285,2005-11-06,29.92
285,2006-06-22,15.36
286,2005-01-02,12.49
287,2005-01-02,33.96
287,2005-05-20,12.49
287,2005-06-07,19.99
287,2005-08-24,14.99
287,2005-10-11,14.87
287,2005-10-23,26.73
287,2005-11-25,95.43
287,2006-04-29,12.49
287,2006-10-17,28.93
287,2006-10-21,12.99
287,2006-11-26,11.49
287,2007-03-29,89.43
287,2008-01-12,40.97
287,2008-06-11,68.77
287,2009-06-17,14.37
287,2009-08-18,13.97
287,2009-12-11,11.77
287,2010-11-06,23.98
288,2005-01-02,13.97
288,2005-10-10,32.94
288,2005-11-30,12.25
288,2006-11-16,23.98
288,2007-09-30,34.97
289,2005-01-02,14.37
290,2005-01-02,31.8
290,2005-08-21,13.97
290,2010-10-07,63.48
291,2005-01-02,81.41
291,2005-03-02,14.49
292,2005-01-02,18.99
292,2005-09-19,98.5
292,2005-11-27,140.68
292,2007-06-15,49.91
292,2007-10-09,20.98
292,2008-01-20,14.96
292,2008-01-24,14.49
293,2005-01-02,36.33
293,2005-06-02,15.49
293,2005-07-08,41.9
293,2006-06-04,18.48
293,2008-01-15,10.98
293,2008-02-23,68.45
293,2008-08-05,37.48
293,2009-06-08,72.31
294,2005-01-02,14.79
294,2006-06-06,15.76
294,2006-07-19,12.77
294,2006-11-28,15.36
294,2008-09-26,35.97
294,2009-04-11,19.98
294,2009-08-16,49.96
294,2009-12-10,13.96
294,2010-05-13,91.73
295,2005-01-02,38.51
296,2005-01-02,9.98
296,2005-11-18,14.99
296,2006-05-19,46.28
296,2006-12-13,14.37
296,2007-07-14,39.48
296,2007-11-18,39.47
296,2008-06-16,37.54
296,2009-05-30,17.76
296,2010-08-16,25.98
297,2005-01-02,29.76
298,2005-01-02,323.68
298,2007-07-27,12.77
298,2009-12-27,151.98
299,2005-01-02,90.41
299,2005-05-08,13.97
300,2005-01-02,12.99
301,2005-01-02,27.48
302,2005-01-02,26.73
303,2005-01-02,15.36
304,2005-01-02,51.11
304,2006-08-14,13.99
304,2007-02-09,31.51
304,2008-11-30,13.97
305,2005-01-02,87.04
306,2005-01-02,8.77
306,2005-01-17,292.66
306,2005-06-03,28.47
306,2007-03-01,8.77
306,2007-06-15,19.54
306,2007-07-16,10.77
306,2008-01-06,6.49
306,2008-10-31,14.99
306,2009-01-10,13.97
306,2009-01-26,11.77
306,2009-03-17,14.37
306,2009-11-22,30.33
306,2010-07-01,15.96
306,2010-12-13,12.77
307,2005-01-02,27
307,2005-02-02,20.95
307,2005-06-23,29.16
308,2005-01-02,19.54
308,2005-10-12,32.98
308,2005-10-25,28.47
308,2006-05-01,9.49
308,2006-09-19,14.79
309,2005-01-02,62.45
310,2005-01-02,42.47
310,2005-10-16,52.54
310,2005-12-03,30.97
310,2005-12-09,77.94
310,2006-04-11,26.74
310,2006-04-15,60.84
310,2006-09-19,37.65
310,2007-01-20,12.77
310,2007-02-08,33.37
310,2007-04-02,24.48
310,2007-05-12,29.92
310,2007-07-01,15.49
310,2007-10-11,12.99
310,2008-03-20,39.93
310,2008-06-26,65.8
310,2008-11-13,26.94
310,2009-04-08,23.54
310,2010-04-30,14.96
310,2010-08-11,36.73
310,2010-11-07,50.87
310,2010-11-20,101.94
311,2005-01-02,41.68
311,2005-01-09,14.97
311,2005-04-23,14.99
311,2005-05-03,8.77
311,2005-08-26,34.9
312,2005-01-02,15.36
312,2005-11-02,28.37
312,2006-01-14,46.08
312,2006-09-08,9.77
312,2006-10-30,42.48
313,2005-01-02,151.77
314,2005-01-02,13.97
314,2005-08-09,9.49
314,2008-11-03,13.97
314,2009-06-17,33.38
315,2005-01-02,19.77
315,2005-02-17,27.98
316,2005-01-02,14.79
316,2005-10-23,15.96
316,2007-10-11,30.36
316,2008-01-02,29.99
317,2005-01-02,13.97
317,2005-01-03,12.49
317,2005-03-02,42.69
317,2005-04-15,24.94
317,2005-06-02,54.97
317,2006-01-23,66.84
317,2006-09-16,22.54
317,2006-11-20,12.97
318,2005-01-02,230.3
318,2006-02-15,84.39
319,2005-01-02,131.07
319,2006-10-27,86.43
319,2007-08-29,11.49
320,2005-01-02,246.51
321,2005-01-02,48.6
321,2005-03-22,61.11
322,2005-01-02,18.75
322,2005-05-11,15.49
322,2005-06-12,21.49
322,2005-07-01,11.77
322,2005-07-19,19.99
322,2006-03-17,50.67
322,2006-06-11,43.5
322,2006-10-07,29.77
322,2006-11-28,27.13
322,2006-12-21,102.36
322,2007-03-18,43.3
322,2007-04-13,33.51
323,2005-01-02,4.79
323,2005-09-09,15.96
323,2005-10-06,14.99
323,2006-01-31,39.25
323,2007-01-06,46.88
323,2007-02-04,11.77
323,2007-03-19,13.49
323,2008-06-21,9.99
323,2009-11-06,12.77
323,2009-11-17,6.79
324,2005-01-02,13.97
324,2005-05-13,41.31
324,2005-08-25,28.49
324,2005-08-31,20.35
324,2005-12-15,93.97
324,2006-05-13,11.77
324,2007-01-03,27.33
324,2007-09-30,22.99
324,2007-10-13,43.3
324,2007-11-01,12.99
324,2008-12-27,11.58
324,2009-01-03,24.48
324,2009-04-23,120.43
324,2009-10-11,38.47
324,2009-11-17,7.98
324,2010-02-01,14.96
324,2010-06-27,42.48
325,2005-01-02,19.74
325,2006-02-27,16.99
325,2007-03-08,58.46
325,2009-05-18,13.99
325,2009-08-14,79.21
326,2005-01-02,45.47
326,2005-01-27,14.37
326,2005-02-18,38.86
326,2005-04-03,48.94
326,2005-04-24,14.37
326,2005-06-21,26.94
326,2005-06-23,10.77
326,2005-09-04,43.34
326,2005-10-17,88.18
326,2005-11-09,79.2
326,2005-12-04,64.74
327,2005-01-02,15.76
327,2005-02-16,34.74
327,2005-07-05,64.45
327,2005-07-31,9.77
327,2005-08-01,65.97
327,2005-08-22,53.29
327,2005-11-16,32.47
327,2006-02-24,27.98
328,2005-01-02,13.77
328,2005-04-04,28.7
328,2005-09-23,33.72
328,2006-06-10,12.99
328,2006-11-28,57.5
328,2007-04-23,118.23
329,2005-01-02,121.15
329,2005-10-01,74.73
329,2006-09-07,51.67
330,2005-01-02,37.71
330,2005-05-26,71.63
330,2005-11-29,92.81
330,2005-12-19,9.58
331,2005-01-02,41.47
332,2005-01-02,9.49
332,2006-01-11,11.77
332,2006-04-07,29.06
332,2006-10-01,35.48
332,2006-12-06,40.98
332,2007-03-27,53.46
332,2007-04-08,19.95
332,2007-08-23,43.13
332,2008-05-11,15.38
332,2009-09-07,35.93
332,2010-03-24,62.58
332,2010-04-09,132.67
332,2010-11-10,43.89
333,2005-01-02,59.54
334,2005-01-02,14.79
335,2005-01-02,15.36
336,2005-01-02,42.71
336,2005-11-20,30.36
336,2006-11-06,43.47
336,2007-01-09,17.7
336,2007-11-27,12.77
336,2008-08-09,12.99
337,2005-01-02,70.42
337,2005-12-07,12.25
338,2005-01-02,24.98
338,2005-01-14,43.09
338,2005-04-08,21.49
339,2005-01-02,29.33
339,2005-02-06,29.73
339,2005-12-18,12.97
340,2005-01-02,31.05
341,2005-01-02,43.69
341,2005-02-15,31.35
341,2005-05-09,9.98
341,2005-11-15,14.37
341,2008-11-22,35.47
341,2010-10-16,47.46
341,2010-10-17,29.33
342,2005-01-02,90.96
342,2006-12-11,9.97
342,2007-02-11,21.49
342,2007-03-16,13.99
342,2008-02-21,95.2
342,2008-09-05,12.49
342,2008-10-21,11.77
342,2008-11-26,29.66
342,2009-10-27,20.75
343,2005-01-02,53.98
344,2005-01-02,13.99
345,2005-01-02,55.1
345,2007-09-04,15.36
346,2005-01-02,52.98
347,2005-01-02,14.99
347,2005-12-03,38.77
347,2006-04-20,23.49
347,2007-01-16,40.53
347,2007-05-19,25.48
347,2009-08-04,66.96
347,2009-10-12,55.27
347,2009-10-14,73.62
347,2010-01-30,17.3
348,2005-01-02,26.14
348,2005-05-02,14.96
348,2005-08-10,39.47
349,2005-01-02,139.7
349,2005-01-12,105.76
350,2005-01-02,11.77
351,2005-01-02,15.99
351,2005-05-19,11.77
351,2005-06-05,77.21
351,2005-08-17,24.97
351,2005-11-02,10.49
351,2005-11-23,29.92
351,2006-01-22,35.99
351,2006-01-29,6.78
351,2006-02-13,152.89
351,2006-02-22,39.91
351,2006-07-07,26.99
351,2006-07-17,15.36
351,2006-07-31,12.97
351,2006-08-04,70.07
351,2006-08-13,59.96
351,2006-08-19,27.98
351,2006-09-07,28.49
352,2005-01-02,11.77
352,2005-05-10,53.96
352,2005-11-30,26.13
352,2006-10-20,11.77
352,2006-12-02,25.97
352,2007-08-27,52.71
352,2007-09-21,36.28
352,2007-10-10,47.41
352,2007-10-19,4.79
353,2005-01-02,17.9
353,2005-06-18,20.54
353,2005-12-10,125.69
353,2006-04-17,12.77
353,2007-02-21,21.76
353,2007-03-10,15.36
353,2007-03-30,9.49
353,2007-07-23,57.51
353,2007-10-25,13.97
354,2005-01-02,29.92
355,2005-01-02,13.99
356,2005-01-02,13.76
356,2005-12-24,38.5
357,2005-01-02,67.57
358,2005-01-02,149.92
358,2008-04-11,11.77
359,2005-01-02,35.95
360,2005-01-02,34.71
360,2005-10-29,72.99
360,2005-12-07,27.14
360,2006-10-29,14.96
361,2005-01-02,14.96
361,2005-02-12,24.48
362,2005-01-02,13.77
362,2005-02-02,16.36
362,2005-09-20,24.9
362,2005-11-13,14.96
362,2006-05-28,53.45
362,2006-09-03,25.48
362,2006-10-19,38.99
362,2006-12-01,21.49
362,2007-04-22,19.98
362,2007-06-11,0
362,2007-06-20,176.86
362,2007-10-29,10.77
362,2007-11-04,12.49
362,2007-11-17,41.11
362,2008-03-01,66.47
362,2008-07-09,25.77
362,2009-01-18,9.98
362,2009-08-24,12.99
362,2009-09-23,24.47
362,2009-09-25,16.48
362,2009-10-09,37.99
362,2010-02-06,38.97
362,2010-02-25,25.74
362,2010-06-19,92.79
362,2010-09-18,25.98
362,2010-11-25,25.74
362,2010-12-12,60.49
363,2005-01-02,79.44
363,2005-02-14,27.47
364,2005-01-02,47.97
364,2006-07-18,25.3
364,2006-08-14,12.58
364,2006-09-20,51.97
364,2007-02-06,53.96
364,2007-06-19,2.99
364,2007-08-31,13.97
364,2007-10-02,13.97
364,2007-11-25,14.96
364,2007-12-04,8.97
364,2008-07-14,11.77
364,2008-11-10,316.76
364,2009-03-26,28.74
364,2009-08-04,59.96
364,2010-08-17,23.76
365,2005-01-02,15.96
365,2005-05-15,46.04
365,2005-10-16,55.08
365,2005-12-17,68.89
365,2007-06-20,30.33
366,2005-01-02,11.77
366,2005-11-19,12.99
367,2005-01-02,24.73
367,2005-01-24,13.97
367,2005-05-09,30.92
367,2006-01-23,83.2
367,2006-04-01,99.93
368,2005-01-02,46.46
369,2005-01-02,78.47
369,2005-05-02,70.33
369,2005-08-30,20.76
369,2005-09-03,29.33
369,2007-05-08,64.42
369,2008-10-10,50.96
369,2008-11-09,17.75
369,2009-01-14,19.3
369,2009-05-25,20.74
370,2005-01-02,75.44
371,2005-01-02,27.94
371,2005-02-20,35.51
371,2005-03-01,22.49
371,2007-06-05,81.94
371,2009-01-16,20.3
371,2009-08-12,10.98
371,2009-11-30,14.96
371,2010-03-17,26.14
371,2010-11-07,15.9
371,2010-11-24,21.77
372,2005-01-02,11.77
372,2005-01-30,29.92
372,2005-10-05,10.49
372,2005-11-08,9.97
372,2005-11-28,44.32
372,2006-04-19,6.79
372,2006-05-19,27.47
372,2006-11-22,15.36
372,2007-06-07,11.77
372,2007-11-17,34.14
372,2007-12-13,19.99
372,2008-02-14,14.99
372,2008-09-01,48.31
372,2009-08-26,28.93
372,2010-04-29,11.49
372,2010-07-03,36.86
373,2005-01-02,15.49
374,2005-01-02,9.98
374,2006-02-25,26.98
375,2005-01-02,56.97
376,2005-01-02,28.98
376,2005-02-19,28.97
377,2005-01-02,58.45
377,2005-09-08,9.99
378,2005-01-02,68.85
379,2005-01-02,25.48
380,2005-01-02,12.77
381,2005-01-02,11.77
381,2005-08-20,14.96
381,2006-01-25,9.99
381,2006-07-04,10.77
381,2007-02-15,14.79
381,2007-03-11,23.54
381,2007-03-14,62.96
381,2008-10-13,182.02
381,2008-12-09,14.96
382,2005-01-02,23.73
383,2005-01-02,11.77
383,2005-05-11,8.97
383,2005-10-16,14.99
383,2006-11-08,57.69
384,2005-01-02,95.94
384,2005-07-15,53.54
384,2005-07-16,23.74
384,2005-10-06,12.99
384,2006-03-21,29.98
384,2006-05-01,44.47
384,2006-10-27,72.85
384,2006-11-10,12.49
384,2008-02-14,11.77
384,2008-02-27,6.79
384,2009-01-18,12.77
384,2010-10-12,9.77
385,2005-01-02,44.88
385,2005-02-10,2.99
385,2005-03-23,47.97
385,2005-03-31,14.49
386,2005-01-02,27.94
387,2005-01-02,24.49
387,2005-01-16,28.74
387,2005-05-28,24.99
387,2006-02-04,50.28
387,2006-06-25,26.73
388,2005-01-02,18.64
388,2007-08-17,54.27
388,2007-12-04,33.7
388,2009-02-14,42.36
388,2009-06-01,21.74
388,2009-06-03,51.35
388,2009-09-07,37.9
388,2009-10-10,23.98
389,2005-01-02,14.99
389,2005-10-20,121.05
389,2006-10-17,11.77
389,2006-11-05,162.04
389,2007-07-10,30.72
389,2008-06-08,58.28
389,2008-08-05,89.47
389,2009-03-20,26.98
389,2009-06-17,11.77
389,2010-01-31,255.35
389,2010-04-05,12.99
390,2005-01-02,50.97
390,2005-04-15,50.74
390,2005-08-26,38.97
391,2005-01-02,5.78
391,2005-01-05,65.99
391,2005-05-16,58.06
391,2005-09-20,6.77
391,2006-10-23,19.56
391,2007-09-03,53.96
391,2007-12-11,22.97
391,2009-12-03,9.49
391,2010-03-02,23.76
392,2005-01-02,37.51
392,2006-02-09,39.51
393,2005-01-02,16
394,2005-01-02,16.7
394,2005-03-09,17.76
394,2005-11-13,29.92
394,2006-06-26,34
394,2006-08-26,23.99
395,2005-01-02,29.92
395,2005-03-07,89.2
395,2005-07-13,39.97
395,2006-09-11,27.13
395,2006-11-11,22.96
395,2007-03-13,11.77
395,2007-06-03,25.49
395,2007-10-15,493.91
395,2007-12-22,24.74
395,2008-06-18,13.97
395,2008-09-05,46.08
395,2008-11-02,15.36
395,2009-05-30,11.77
395,2009-08-02,57.46
395,2009-11-27,1554.58
396,2005-01-02,37.98
396,2008-12-17,12.99
397,2005-01-02,140.93
397,2005-01-16,170.9
397,2005-10-05,35.97
397,2005-12-27,11.49
397,2006-01-09,27.98
397,2006-01-28,13.97
397,2007-10-21,34.95
397,2008-02-07,62.85
397,2008-11-14,15.36
398,2005-01-02,86.79
398,2005-08-17,111.49
398,2005-08-18,85.01
398,2006-05-24,16.49
398,2006-09-29,14.99
398,2006-11-09,106.1
398,2008-10-14,14.49
398,2009-03-26,23.54
398,2009-11-08,22.97
399,2005-01-02,27.94
399,2005-04-14,23.94
399,2005-11-25,11.97
400,2005-01-02,61.05
400,2007-01-01,44.97
400,2007-03-21,16.77
400,2007-09-28,32.37
401,2005-01-02,31.97
401,2005-01-16,14.49
401,2005-03-31,26.94
401,2005-04-12,43.97
401,2005-05-15,30.73
402,2005-01-02,15.49
402,2005-04-10,70.62
402,2005-06-17,11.77
402,2005-12-02,13.97
402,2006-11-22,11.49
402,2006-11-23,12.49
403,2005-01-02,38.97
403,2005-08-03,28.48
403,2006-10-20,21.48
403,2006-11-20,26.98
403,2008-04-23,77.24
404,2005-01-02,29.47
404,2006-11-02,26.48
404,2007-06-02,95.95
404,2007-06-28,14.96
404,2008-01-16,12.49
404,2008-06-13,10.77
404,2008-12-29,13.77
404,2009-02-04,38.07
405,2005-01-02,85.42
405,2005-01-18,29.48
405,2005-11-04,18.49
405,2005-11-05,128.13
405,2005-11-09,9.49
405,2006-01-18,9.97
405,2006-04-02,56.94
405,2006-09-02,14.37
405,2007-03-05,29.92
405,2007-04-10,18.52
405,2007-05-30,12.77
405,2007-06-14,22.98
405,2007-09-19,24.48
405,2007-09-27,12.49
405,2007-10-28,93.24
405,2007-11-07,23.94
405,2008-12-23,54.73
405,2010-04-11,28.74
406,2005-01-02,12.99
406,2005-04-04,30.48
407,2005-01-02,29.33
407,2005-02-18,24.54
407,2005-03-22,55.32
407,2005-03-28,23.98
407,2005-06-03,14.99
408,2005-01-02,69.55
408,2005-03-07,32.98
408,2005-03-31,48.46
408,2005-05-27,59.16
408,2006-03-04,14.37
408,2006-08-08,47.52
408,2006-10-30,43.48
408,2007-05-14,28.48
408,2007-06-18,65.63
408,2007-10-03,12.49
408,2007-10-05,12.99
408,2008-12-15,45.49
408,2009-01-01,29.13
408,2009-03-27,25.56
408,2009-09-03,52.63
